##QueryTarget=ABCG2
##QueryTargetLocation=4:89011416-89080011(-)
#Chromosome Position TotalSamplesCovered AvgSampleReadDepth TotalEAsamplesCovered AvgEAsampleReadDepth  TotalAAsamplesCovered AvgAAsampleReadDepth
4 89028466 5361 17.0 3503 18.0 1858 16.0
4 89028467 5359 17.0 3503 18.0 1856 16.0
4 89028468 5359 17.0 3503 18.0 1856 15.0
4 89028469 5358 16.0 3504 17.0 1854 15.0
4 89028470 3070 19.0 2048 20.0 1022 16.0
4 89028471 1615 25.0 1264 24.0 351 29.0
4 89028472 1615 25.0 1264 24.0 351 29.0
4 89028473 1615 25.0 1264 24.0 351 29.0
4 89028474 1615 25.0 1264 24.0 351 28.0
4 89028475 1615 24.0 1264 23.0 351 28.0
4 89028476 1615 24.0 1264 23.0 351 27.0
4 89028477 1615 23.0 1264 22.0 351 26.0
4 89028478 1615 23.0 1264 22.0 351 26.0
4 89028479 1615 22.0 1264 21.0 351 25.0
4 89034403 2293 86.0 1457 85.0 836 88.0
4 89034404 5379 60.0 3510 60.0 1869 59.0
4 89034405 5379 61.0 3510 61.0 1869 60.0
4 89034406 5379 62.0 3510 63.0 1869 62.0
4 89034407 5379 63.0 3510 64.0 1869 63.0
4 89034408 5379 65.0 3510 65.0 1869 64.0
4 89034409 5379 66.0 3510 66.0 1869 65.0
4 89034410 5379 67.0 3510 67.0 1869 66.0
4 89034411 5379 67.0 3510 68.0 1869 67.0
4 89034412 5379 68.0 3510 69.0 1869 68.0
4 89034413 5379 69.0 3510 69.0 1869 69.0
4 89034414 5379 71.0 3510 71.0 1869 70.0
4 89034415 5379 71.0 3510 71.0 1869 70.0
4 89034416 5379 71.0 3510 72.0 1869 71.0
4 89034417 5379 72.0 3510 73.0 1869 72.0
4 89034418 5379 73.0 3510 73.0 1869 73.0
4 89034419 5379 74.0 3510 74.0 1869 74.0
4 89034420 5379 75.0 3510 75.0 1869 74.0
4 89034421 5379 75.0 3510 75.0 1869 75.0
4 89034422 5379 76.0 3510 76.0 1869 76.0
4 89034423 5379 78.0 3510 78.0 1869 78.0
4 89034424 5379 78.0 3510 78.0 1869 78.0
4 89034425 5379 79.0 3510 79.0 1869 79.0
4 89034426 5379 81.0 3510 81.0 1869 81.0
4 89034427 5379 82.0 3510 82.0 1869 82.0
4 89034428 5379 84.0 3510 84.0 1869 84.0
4 89034429 5379 85.0 3510 85.0 1869 85.0
4 89034430 5379 86.0 3510 86.0 1869 86.0
4 89034431 5379 88.0 3510 88.0 1869 88.0
4 89034432 5379 88.0 3510 88.0 1869 89.0
4 89034433 5379 89.0 3510 89.0 1869 89.0
4 89034434 5379 89.0 3510 89.0 1869 90.0
4 89034435 5379 91.0 3510 90.0 1869 91.0
4 89034436 5379 91.0 3510 91.0 1869 92.0
4 89034437 5379 93.0 3510 92.0 1869 93.0
4 89034438 5379 93.0 3510 93.0 1869 94.0
4 89034439 5379 94.0 3510 94.0 1869 95.0
4 89034440 5379 96.0 3510 96.0 1869 96.0
4 89034441 5379 97.0 3510 97.0 1869 98.0
4 89034442 5379 99.0 3510 98.0 1869 99.0
4 89034443 5379 99.0 3510 99.0 1869 100.0
4 89034444 5379 100.0 3510 100.0 1869 101.0
4 89034445 5379 101.0 3510 100.0 1869 102.0
4 89034446 5379 103.0 3510 102.0 1869 104.0
4 89034447 5379 103.0 3510 103.0 1869 105.0
4 89034448 5379 104.0 3510 104.0 1869 106.0
4 89034449 5379 106.0 3510 105.0 1869 107.0
4 89034450 5379 107.0 3510 107.0 1869 109.0
4 89034451 5379 108.0 3510 107.0 1869 109.0
4 89034452 5379 109.0 3510 108.0 1869 110.0
4 89034453 5379 110.0 3510 109.0 1869 112.0
4 89034454 5379 111.0 3510 110.0 1869 112.0
4 89034455 5379 111.0 3510 111.0 1869 113.0
4 89034456 5379 112.0 3510 111.0 1869 114.0
4 89034457 5379 113.0 3510 112.0 1869 115.0
4 89034458 5379 114.0 3510 112.0 1869 116.0
4 89034459 5379 114.0 3510 113.0 1869 116.0
4 89034460 5379 115.0 3510 114.0 1869 117.0
4 89034461 5379 116.0 3510 115.0 1869 118.0
4 89034462 5379 117.0 3510 116.0 1869 119.0
4 89034463 5379 118.0 3510 116.0 1869 120.0
4 89034464 5379 118.0 3510 117.0 1869 120.0
4 89034465 5379 119.0 3510 118.0 1869 121.0
4 89034466 5379 120.0 3510 119.0 1869 122.0
4 89034467 5379 120.0 3510 119.0 1869 122.0
4 89034468 5379 121.0 3510 120.0 1869 123.0
4 89034469 5379 121.0 3510 120.0 1869 123.0
4 89034470 5379 122.0 3510 121.0 1869 124.0
4 89034471 5379 122.0 3510 121.0 1869 124.0
4 89034472 5379 123.0 3510 122.0 1869 124.0
4 89034473 5379 123.0 3510 122.0 1869 125.0
4 89034474 5379 124.0 3510 123.0 1869 126.0
4 89034475 5379 126.0 3510 125.0 1869 127.0
4 89034476 5379 127.0 3510 126.0 1869 128.0
4 89034477 5379 127.0 3510 126.0 1869 128.0
4 89034478 5379 127.0 3510 126.0 1869 129.0
4 89034479 5379 128.0 3510 127.0 1869 129.0
4 89034480 5379 128.0 3510 128.0 1869 130.0
4 89034481 5379 130.0 3510 129.0 1869 131.0
4 89034482 5379 131.0 3510 130.0 1869 132.0
4 89034483 5379 131.0 3510 130.0 1869 133.0
4 89034484 5379 131.0 3510 130.0 1869 133.0
4 89034485 5379 132.0 3510 132.0 1869 134.0
4 89034486 5379 133.0 3510 132.0 1869 135.0
4 89034487 5379 134.0 3510 133.0 1869 135.0
4 89034488 5379 135.0 3510 134.0 1869 137.0
4 89034489 5379 135.0 3510 134.0 1869 137.0
4 89034490 5379 136.0 3510 135.0 1869 137.0
4 89034491 5379 136.0 3510 135.0 1869 138.0
4 89034492 5379 136.0 3510 135.0 1869 138.0
4 89034493 5379 137.0 3510 136.0 1869 139.0
4 89034494 5379 138.0 3510 138.0 1869 140.0
4 89034495 5379 139.0 3510 139.0 1869 141.0
4 89034496 5379 140.0 3510 139.0 1869 142.0
4 89034497 5379 141.0 3510 140.0 1869 143.0
4 89034498 5379 143.0 3510 142.0 1869 144.0
4 89034499 5379 143.0 3510 142.0 1869 144.0
4 89034500 5379 143.0 3510 142.0 1869 145.0
4 89034501 5379 144.0 3510 143.0 1869 146.0
4 89034502 5379 147.0 3510 146.0 1869 149.0
4 89034503 5379 148.0 3510 147.0 1869 149.0
4 89034504 5379 149.0 3510 148.0 1869 150.0
4 89034505 5379 150.0 3510 149.0 1869 151.0
4 89034506 5379 151.0 3510 150.0 1869 152.0
4 89034507 5379 152.0 3510 151.0 1869 153.0
4 89034508 5379 153.0 3510 152.0 1869 154.0
4 89034509 5379 153.0 3510 153.0 1869 155.0
4 89034510 5379 155.0 3510 154.0 1869 156.0
4 89034511 5379 155.0 3510 155.0 1869 157.0
4 89034512 5379 156.0 3510 155.0 1869 157.0
4 89034513 5379 157.0 3510 156.0 1869 158.0
4 89034514 5379 159.0 3510 158.0 1869 160.0
4 89034515 5379 159.0 3510 159.0 1869 161.0
4 89034516 5379 159.0 3510 159.0 1869 161.0
4 89034517 5379 159.0 3510 158.0 1869 161.0
4 89034518 5379 159.0 3510 158.0 1869 160.0
4 89034519 5379 160.0 3510 160.0 1869 162.0
4 89034520 5379 162.0 3510 161.0 1869 163.0
4 89034521 5379 162.0 3510 161.0 1869 163.0
4 89034522 5379 162.0 3510 161.0 1869 164.0
4 89034523 5379 163.0 3510 162.0 1869 164.0
4 89034524 5379 163.0 3510 162.0 1869 164.0
4 89034525 5379 163.0 3510 162.0 1869 164.0
4 89034526 5379 163.0 3510 162.0 1869 164.0
4 89034527 5379 163.0 3510 163.0 1869 165.0
4 89034528 5379 164.0 3510 163.0 1869 165.0
4 89034529 5379 164.0 3510 164.0 1869 166.0
4 89034530 5379 165.0 3510 164.0 1869 167.0
4 89034531 5379 167.0 3510 166.0 1869 168.0
4 89034532 5379 167.0 3510 167.0 1869 169.0
4 89034533 5379 169.0 3510 168.0 1869 170.0
4 89034534 5379 170.0 3510 169.0 1869 171.0
4 89034535 5379 170.0 3510 170.0 1869 172.0
4 89034536 5379 171.0 3510 171.0 1869 173.0
4 89034537 5379 173.0 3510 172.0 1869 174.0
4 89034538 5379 173.0 3510 172.0 1869 174.0
4 89034539 5379 175.0 3510 174.0 1869 176.0
4 89034540 5379 176.0 3510 176.0 1869 178.0
4 89034541 5379 177.0 3510 176.0 1869 178.0
4 89034542 5379 177.0 3510 177.0 1869 179.0
4 89034543 5379 178.0 3510 177.0 1869 180.0
4 89034544 5379 178.0 3510 177.0 1869 180.0
4 89034545 5379 179.0 3510 178.0 1869 181.0
4 89034546 5379 179.0 3510 179.0 1869 181.0
4 89034547 5379 181.0 3510 180.0 1869 182.0
4 89034548 5379 181.0 3510 180.0 1869 183.0
4 89034549 5379 182.0 3510 181.0 1869 183.0
4 89034550 5379 182.0 3510 181.0 1869 184.0
4 89034551 5379 182.0 3510 181.0 1869 184.0
4 89034552 5379 180.0 3510 179.0 1869 183.0
4 89034553 5379 181.0 3510 180.0 1869 183.0
4 89034554 5379 181.0 3510 180.0 1869 183.0
4 89034555 5379 181.0 3510 179.0 1869 183.0
4 89034556 5379 181.0 3510 179.0 1869 183.0
4 89034557 5379 180.0 3510 179.0 1869 183.0
4 89034558 5379 181.0 3510 179.0 1869 184.0
4 89034559 5379 182.0 3510 180.0 1869 185.0
4 89034560 5379 182.0 3510 180.0 1869 185.0
4 89034561 5379 183.0 3510 182.0 1869 185.0
4 89034562 5379 184.0 3510 182.0 1869 186.0
4 89034563 5379 184.0 3510 183.0 1869 187.0
4 89034564 5379 184.0 3510 182.0 1869 186.0
4 89034565 5379 184.0 3510 183.0 1869 187.0
4 89034566 5379 184.0 3510 182.0 1869 186.0
4 89034567 5379 185.0 3510 184.0 1869 187.0
4 89034568 5379 184.0 3510 182.0 1869 186.0
4 89034569 5379 183.0 3510 182.0 1869 185.0
4 89034570 5379 182.0 3510 180.0 1869 184.0
4 89034571 5379 184.0 3510 182.0 1869 186.0
4 89034572 5379 183.0 3510 182.0 1869 186.0
4 89034573 5379 183.0 3510 182.0 1869 186.0
4 89034574 5379 182.0 3510 181.0 1869 185.0
4 89034575 5379 184.0 3510 183.0 1869 186.0
4 89034576 5379 183.0 3510 182.0 1869 186.0
4 89034577 5379 183.0 3510 182.0 1869 186.0
4 89034578 5379 181.0 3510 180.0 1869 184.0
4 89034579 5379 179.0 3510 178.0 1869 182.0
4 89034580 5379 178.0 3510 177.0 1869 181.0
4 89034581 5379 178.0 3510 176.0 1869 180.0
4 89034582 5379 176.0 3510 175.0 1869 179.0
4 89034583 5379 176.0 3510 175.0 1869 178.0
4 89034584 5379 175.0 3510 174.0 1869 177.0
4 89034585 5379 174.0 3510 173.0 1869 176.0
4 89034586 5379 173.0 3510 172.0 1869 176.0
4 89034587 5379 172.0 3510 171.0 1869 174.0
4 89034588 5379 171.0 3510 170.0 1869 173.0
4 89034589 5379 169.0 3510 168.0 1869 171.0
4 89034590 5379 167.0 3510 166.0 1869 169.0
4 89034591 5379 167.0 3510 167.0 1869 169.0
4 89034592 5379 167.0 3510 166.0 1869 169.0
4 89034593 5379 168.0 3510 167.0 1869 169.0
4 89034594 5379 168.0 3510 167.0 1869 169.0
4 89034595 5379 168.0 3510 167.0 1869 169.0
4 89034596 5379 167.0 3510 166.0 1869 168.0
4 89034597 5379 167.0 3510 167.0 1869 168.0
4 89034598 5379 167.0 3510 167.0 1869 167.0
4 89034599 5379 167.0 3510 166.0 1869 167.0
4 89034600 5379 166.0 3510 166.0 1869 167.0
4 89034601 5379 167.0 3510 167.0 1869 167.0
4 89034602 5379 166.0 3510 166.0 1869 166.0
4 89034603 5379 166.0 3510 166.0 1869 166.0
4 89034604 5379 166.0 3510 166.0 1869 166.0
4 89034605 5379 165.0 3510 165.0 1869 164.0
4 89034606 5379 164.0 3510 164.0 1869 163.0
4 89034607 5379 162.0 3510 163.0 1869 161.0
4 89034608 5379 161.0 3510 162.0 1869 160.0
4 89034609 5379 160.0 3510 161.0 1869 159.0
4 89034610 5379 159.0 3510 159.0 1869 158.0
4 89034611 5379 157.0 3510 157.0 1869 156.0
4 89034612 5379 156.0 3510 157.0 1869 155.0
4 89034613 5379 155.0 3510 156.0 1869 154.0
4 89034614 5379 154.0 3510 155.0 1869 153.0
4 89034615 5379 154.0 3510 154.0 1869 152.0
4 89034616 5379 152.0 3510 153.0 1869 151.0
4 89034617 5379 152.0 3510 152.0 1869 150.0
4 89034618 5379 150.0 3510 151.0 1869 149.0
4 89034619 5379 150.0 3510 150.0 1869 148.0
4 89034620 5379 148.0 3510 149.0 1869 147.0
4 89034621 5379 146.0 3510 147.0 1869 145.0
4 89034622 5379 145.0 3510 146.0 1869 144.0
4 89034623 5379 144.0 3510 145.0 1869 142.0
4 89034624 5379 143.0 3510 144.0 1869 141.0
4 89034625 5379 142.0 3510 143.0 1869 140.0
4 89034626 5379 142.0 3510 143.0 1869 139.0
4 89034627 5379 141.0 3510 142.0 1869 139.0
4 89034628 5379 141.0 3510 142.0 1869 139.0
4 89034629 5379 141.0 3510 142.0 1869 138.0
4 89034630 5379 140.0 3510 141.0 1869 137.0
4 89034631 5379 139.0 3510 140.0 1869 136.0
4 89034632 5379 138.0 3510 140.0 1869 136.0
4 89034633 5379 138.0 3510 139.0 1869 135.0
4 89034634 5379 136.0 3510 138.0 1869 133.0
4 89034635 5379 135.0 3510 137.0 1869 132.0
4 89034636 5379 134.0 3510 135.0 1869 131.0
4 89034637 5379 132.0 3510 134.0 1869 130.0
4 89034638 5379 131.0 3510 132.0 1869 128.0
4 89034639 5379 130.0 3510 131.0 1869 127.0
4 89034640 5379 129.0 3510 130.0 1869 126.0
4 89034641 5379 127.0 3510 129.0 1869 125.0
4 89034642 5379 126.0 3510 128.0 1869 123.0
4 89034643 5379 125.0 3510 127.0 1869 123.0
4 89034644 5379 124.0 3510 126.0 1869 122.0
4 89034645 5379 124.0 3510 125.0 1869 121.0
4 89034646 5379 123.0 3510 125.0 1869 121.0
4 89034647 5379 122.0 3510 124.0 1869 120.0
4 89034648 5379 121.0 3510 122.0 1869 119.0
4 89034649 5379 119.0 3510 121.0 1869 117.0
4 89034650 5379 119.0 3510 120.0 1869 116.0
4 89034651 5379 115.0 3510 116.0 1869 113.0
4 89034652 5379 114.0 3510 116.0 1869 112.0
4 89034653 5379 113.0 3510 114.0 1869 111.0
4 89034654 5379 112.0 3510 113.0 1869 110.0
4 89034655 5379 112.0 3510 113.0 1869 110.0
4 89034656 5379 111.0 3510 112.0 1869 110.0
4 89034657 5379 110.0 3510 111.0 1869 109.0
4 89034658 5379 110.0 3510 111.0 1869 108.0
4 89034659 5379 109.0 3510 110.0 1869 107.0
4 89034660 5379 108.0 3510 109.0 1869 107.0
4 89034661 5379 108.0 3510 109.0 1869 106.0
4 89034662 5379 108.0 3510 109.0 1869 106.0
4 89034663 5379 107.0 3510 108.0 1869 106.0
4 89034664 5379 108.0 3510 109.0 1869 106.0
4 89034665 5379 107.0 3510 108.0 1869 106.0
4 89034666 5379 107.0 3510 107.0 1869 105.0
4 89034667 5379 106.0 3510 107.0 1869 105.0
4 89034668 5379 106.0 3510 106.0 1869 104.0
4 89034669 5379 105.0 3510 106.0 1869 104.0
4 89034670 5379 105.0 3510 106.0 1869 104.0
4 89034671 5379 104.0 3510 105.0 1869 103.0
4 89034672 5379 104.0 3510 105.0 1869 103.0
4 89034673 5379 103.0 3510 104.0 1869 102.0
4 89034674 5379 102.0 3510 102.0 1869 101.0
4 89034675 5379 101.0 3510 102.0 1869 101.0
4 89034676 5379 101.0 3510 101.0 1869 100.0
4 89034677 5379 100.0 3510 100.0 1869 99.0
4 89034678 5379 98.0 3510 99.0 1869 98.0
4 89034679 5379 97.0 3510 97.0 1869 97.0
4 89034680 5379 96.0 3510 96.0 1869 96.0
4 89034681 5379 96.0 3510 96.0 1869 96.0
4 89034682 5379 95.0 3510 95.0 1869 95.0
4 89034683 5379 94.0 3510 94.0 1869 94.0
4 89034684 5379 94.0 3510 94.0 1869 94.0
4 89034685 5379 94.0 3510 94.0 1869 94.0
4 89034686 5379 94.0 3510 94.0 1869 94.0
4 89034687 5379 94.0 3510 94.0 1869 94.0
4 89034688 5379 93.0 3510 93.0 1869 93.0
4 89034689 5379 93.0 3510 93.0 1869 93.0
4 89034690 5379 93.0 3510 93.0 1869 93.0
4 89034691 5379 92.0 3510 92.0 1869 92.0
4 89034692 5379 91.0 3510 91.0 1869 91.0
4 89034693 5379 90.0 3510 90.0 1869 90.0
4 89034694 5379 90.0 3510 90.0 1869 90.0
4 89034695 5379 89.0 3510 89.0 1869 89.0
4 89034696 5379 89.0 3510 88.0 1869 89.0
4 89034697 5379 89.0 3510 88.0 1869 89.0
4 89034698 5379 88.0 3510 88.0 1869 88.0
4 89034699 5379 87.0 3510 87.0 1869 87.0
4 89034700 5379 86.0 3510 86.0 1869 86.0
4 89034701 5379 86.0 3510 86.0 1869 86.0
4 89034702 5379 85.0 3510 85.0 1869 85.0
4 89034703 5379 84.0 3510 84.0 1869 84.0
4 89034704 5379 83.0 3510 83.0 1869 83.0
4 89034705 5379 83.0 3510 83.0 1869 83.0
4 89034706 5379 82.0 3510 82.0 1869 82.0
4 89034707 5379 82.0 3510 82.0 1869 82.0
4 89034708 5379 81.0 3510 81.0 1869 81.0
4 89034709 5379 80.0 3510 80.0 1869 80.0
4 89034710 5379 79.0 3510 79.0 1869 79.0
4 89034711 5379 78.0 3510 78.0 1869 78.0
4 89034712 5379 77.0 3510 77.0 1869 77.0
4 89034713 5379 77.0 3510 77.0 1869 77.0
4 89034714 5379 77.0 3510 77.0 1869 77.0
4 89034715 5379 75.0 3510 75.0 1869 75.0
4 89034716 5379 73.0 3510 73.0 1869 73.0
4 89034717 5379 72.0 3510 72.0 1869 72.0
4 89034718 5379 71.0 3510 71.0 1869 71.0
4 89034719 5379 70.0 3510 70.0 1869 70.0
4 89034720 5379 69.0 3510 69.0 1869 69.0
4 89034721 5379 68.0 3510 68.0 1869 68.0
4 89034722 5379 67.0 3510 67.0 1869 67.0
4 89034723 5379 66.0 3510 65.0 1869 66.0
4 89034724 5379 65.0 3510 65.0 1869 65.0
4 89034725 5379 64.0 3510 64.0 1869 64.0
4 89034726 5379 63.0 3510 63.0 1869 63.0
4 89034727 5379 62.0 3510 62.0 1869 62.0
4 89034728 5379 62.0 3510 62.0 1869 62.0
4 89034729 5379 61.0 3510 61.0 1869 61.0
4 89034730 5379 61.0 3510 61.0 1869 60.0
4 89034731 5379 60.0 3510 60.0 1869 60.0
4 89034732 5379 60.0 3510 60.0 1869 59.0
4 89034733 5379 59.0 3510 59.0 1869 59.0
4 89034734 5379 58.0 3510 58.0 1869 57.0
4 89034735 5379 57.0 3510 57.0 1869 57.0
4 89034736 5379 56.0 3510 57.0 1869 56.0
4 89034737 5379 55.0 3510 55.0 1869 55.0
4 89034738 5379 54.0 3510 55.0 1869 54.0
4 89034739 5379 54.0 3510 54.0 1869 53.0
4 89034740 5379 52.0 3510 52.0 1869 52.0
4 89034741 5379 51.0 3510 52.0 1869 51.0
4 89034742 5379 51.0 3510 51.0 1869 50.0
4 89034743 5379 50.0 3510 50.0 1869 49.0
4 89034744 5379 49.0 3510 49.0 1869 48.0
4 89034745 5379 48.0 3510 48.0 1869 47.0
4 89034746 5379 47.0 3510 47.0 1869 46.0
4 89034747 5379 46.0 3510 47.0 1869 45.0
4 89034748 5379 45.0 3510 45.0 1869 44.0
4 89034749 5379 44.0 3510 44.0 1869 43.0
4 89034750 5379 43.0 3510 44.0 1869 43.0
4 89034751 5379 42.0 3510 42.0 1869 41.0
4 89034752 5379 41.0 3510 42.0 1869 40.0
4 89034753 5379 41.0 3510 41.0 1869 40.0
4 89034754 5379 40.0 3510 40.0 1869 39.0
4 89034755 5379 39.0 3510 39.0 1869 38.0
4 89034756 5378 38.0 3510 38.0 1868 37.0
4 89034757 3085 25.0 2053 27.0 1032 23.0
4 89036057 2292 27.0 1457 27.0 835 26.0
4 89036058 5378 35.0 3510 36.0 1868 35.0
4 89036059 5379 36.0 3510 36.0 1869 35.0
4 89036060 5379 36.0 3510 37.0 1869 36.0
4 89036061 5379 38.0 3510 38.0 1869 37.0
4 89036062 5379 38.0 3510 39.0 1869 37.0
4 89036063 5379 38.0 3510 39.0 1869 38.0
4 89036064 5379 39.0 3510 40.0 1869 39.0
4 89036065 5379 40.0 3510 40.0 1869 39.0
4 89036066 5379 41.0 3510 41.0 1869 40.0
4 89036067 5379 41.0 3510 41.0 1869 40.0
4 89036068 5379 41.0 3510 41.0 1869 40.0
4 89036069 5379 42.0 3510 42.0 1869 41.0
4 89036070 5379 43.0 3510 44.0 1869 42.0
4 89036071 5379 44.0 3510 44.0 1869 43.0
4 89036072 5379 44.0 3510 44.0 1869 43.0
4 89036073 5379 44.0 3510 45.0 1869 43.0
4 89036074 5379 45.0 3510 46.0 1869 44.0
4 89036075 5379 46.0 3510 46.0 1869 45.0
4 89036076 5379 46.0 3510 47.0 1869 45.0
4 89036077 5379 46.0 3510 47.0 1869 45.0
4 89036078 5379 47.0 3510 48.0 1869 46.0
4 89036079 5379 48.0 3510 48.0 1869 46.0
4 89036080 5379 48.0 3510 49.0 1869 47.0
4 89036081 5379 49.0 3510 50.0 1869 48.0
4 89036082 5379 50.0 3510 51.0 1869 49.0
4 89036083 5379 50.0 3510 51.0 1869 49.0
4 89036084 5379 51.0 3510 52.0 1869 50.0
4 89036085 5379 51.0 3510 52.0 1869 50.0
4 89036086 5379 52.0 3510 53.0 1869 51.0
4 89036087 5379 54.0 3510 54.0 1869 52.0
4 89036088 5379 55.0 3510 55.0 1869 53.0
4 89036089 5379 56.0 3510 57.0 1869 54.0
4 89036090 5379 56.0 3510 57.0 1869 55.0
4 89036091 5379 57.0 3510 58.0 1869 56.0
4 89036092 5379 58.0 3510 59.0 1869 57.0
4 89036093 5379 59.0 3510 60.0 1869 57.0
4 89036094 5379 60.0 3510 61.0 1869 58.0
4 89036095 5379 61.0 3510 62.0 1869 59.0
4 89036096 5379 61.0 3510 62.0 1869 60.0
4 89036097 5379 63.0 3510 64.0 1869 61.0
4 89036098 5379 63.0 3510 64.0 1869 61.0
4 89036099 5379 64.0 3510 65.0 1869 62.0
4 89036100 5379 64.0 3510 65.0 1869 63.0
4 89036101 5379 65.0 3510 66.0 1869 63.0
4 89036102 5379 65.0 3510 66.0 1869 64.0
4 89036103 5379 67.0 3510 68.0 1869 65.0
4 89036104 5379 68.0 3510 69.0 1869 66.0
4 89036105 5379 69.0 3510 71.0 1869 67.0
4 89036106 5379 70.0 3510 71.0 1869 68.0
4 89036107 5379 71.0 3510 72.0 1869 69.0
4 89036108 5379 72.0 3510 73.0 1869 70.0
4 89036109 5379 73.0 3510 74.0 1869 71.0
4 89036110 5379 73.0 3510 74.0 1869 71.0
4 89036111 5379 73.0 3510 74.0 1869 71.0
4 89036112 5379 74.0 3510 75.0 1869 71.0
4 89036113 5379 75.0 3510 76.0 1869 73.0
4 89036114 5379 76.0 3510 78.0 1869 74.0
4 89036115 5379 78.0 3510 79.0 1869 75.0
4 89036116 5379 79.0 3510 80.0 1869 76.0
4 89036117 5379 80.0 3510 81.0 1869 77.0
4 89036118 5379 81.0 3510 82.0 1869 78.0
4 89036119 5379 81.0 3510 83.0 1869 79.0
4 89036120 5379 81.0 3510 83.0 1869 79.0
4 89036121 5379 82.0 3510 84.0 1869 80.0
4 89036122 5379 83.0 3510 84.0 1869 80.0
4 89036123 5379 83.0 3510 85.0 1869 81.0
4 89036124 5379 84.0 3510 85.0 1869 81.0
4 89036125 5379 85.0 3510 86.0 1869 82.0
4 89036126 5379 85.0 3510 87.0 1869 83.0
4 89036127 5379 86.0 3510 87.0 1869 83.0
4 89036128 5379 88.0 3510 89.0 1869 85.0
4 89036129 5379 89.0 3510 90.0 1869 86.0
4 89036130 5379 89.0 3510 91.0 1869 87.0
4 89036131 5379 90.0 3510 91.0 1869 87.0
4 89036132 5379 91.0 3510 93.0 1869 88.0
4 89036133 5379 93.0 3510 94.0 1869 89.0
4 89036134 5379 93.0 3510 95.0 1869 90.0
4 89036135 5379 95.0 3510 96.0 1869 91.0
4 89036136 5379 95.0 3510 96.0 1869 91.0
4 89036137 5379 94.0 3510 96.0 1869 91.0
4 89036138 5379 95.0 3510 97.0 1869 92.0
4 89036139 5379 95.0 3510 97.0 1869 92.0
4 89036140 5379 96.0 3510 98.0 1869 93.0
4 89036141 5379 97.0 3510 98.0 1869 93.0
4 89036142 5379 96.0 3510 98.0 1869 93.0
4 89036143 5379 98.0 3510 100.0 1869 94.0
4 89036144 5379 99.0 3510 101.0 1869 95.0
4 89036145 5379 99.0 3510 101.0 1869 95.0
4 89036146 5379 99.0 3510 101.0 1869 96.0
4 89036147 5379 100.0 3510 101.0 1869 96.0
4 89036148 5379 100.0 3510 102.0 1869 97.0
4 89036149 5379 101.0 3510 103.0 1869 97.0
4 89036150 5379 102.0 3510 104.0 1869 98.0
4 89036151 5379 102.0 3510 104.0 1869 98.0
4 89036152 5379 103.0 3510 105.0 1869 99.0
4 89036153 5379 103.0 3510 105.0 1869 99.0
4 89036154 5379 103.0 3510 105.0 1869 100.0
4 89036155 5379 103.0 3510 105.0 1869 100.0
4 89036156 5379 104.0 3510 106.0 1869 100.0
4 89036157 5379 103.0 3510 105.0 1869 99.0
4 89036158 5379 104.0 3510 106.0 1869 100.0
4 89036159 5379 105.0 3510 107.0 1869 101.0
4 89036160 5379 105.0 3510 107.0 1869 101.0
4 89036161 5379 106.0 3510 108.0 1869 102.0
4 89036162 5379 106.0 3510 109.0 1869 102.0
4 89036163 5379 106.0 3510 108.0 1869 102.0
4 89036164 5379 106.0 3510 108.0 1869 102.0
4 89036165 5379 106.0 3510 108.0 1869 101.0
4 89036166 5379 105.0 3510 107.0 1869 101.0
4 89036167 5379 105.0 3510 107.0 1869 101.0
4 89036168 5379 104.0 3510 106.0 1869 100.0
4 89036169 5379 104.0 3510 106.0 1869 100.0
4 89036170 5379 104.0 3510 106.0 1869 100.0
4 89036171 5379 104.0 3510 106.0 1869 100.0
4 89036172 5379 104.0 3510 107.0 1869 100.0
4 89036173 5379 104.0 3510 107.0 1869 100.0
4 89036174 5379 104.0 3510 107.0 1869 100.0
4 89036175 5379 105.0 3510 107.0 1869 100.0
4 89036176 5379 105.0 3510 108.0 1869 100.0
4 89036177 5379 105.0 3510 108.0 1869 100.0
4 89036178 5379 104.0 3510 107.0 1869 100.0
4 89036179 5379 104.0 3510 106.0 1869 99.0
4 89036180 5379 103.0 3510 106.0 1869 99.0
4 89036181 5379 102.0 3510 105.0 1869 98.0
4 89036182 5379 101.0 3510 103.0 1869 97.0
4 89036183 5379 100.0 3510 103.0 1869 96.0
4 89036184 5379 100.0 3510 103.0 1869 96.0
4 89036185 5379 99.0 3510 102.0 1869 95.0
4 89036186 5379 99.0 3510 102.0 1869 94.0
4 89036187 5379 99.0 3510 101.0 1869 94.0
4 89036188 5379 98.0 3510 100.0 1869 93.0
4 89036189 5379 97.0 3510 100.0 1869 92.0
4 89036190 5379 96.0 3510 98.0 1869 91.0
4 89036191 5379 95.0 3510 97.0 1869 90.0
4 89036192 5379 95.0 3510 97.0 1869 90.0
4 89036193 5379 93.0 3510 96.0 1869 89.0
4 89036194 5379 93.0 3510 95.0 1869 88.0
4 89036195 5379 92.0 3510 95.0 1869 87.0
4 89036196 5379 91.0 3510 93.0 1869 86.0
4 89036197 5379 90.0 3510 93.0 1869 86.0
4 89036198 5379 90.0 3510 93.0 1869 85.0
4 89036199 5379 89.0 3510 91.0 1869 84.0
4 89036200 5379 88.0 3510 91.0 1869 83.0
4 89036201 5379 88.0 3510 91.0 1869 83.0
